"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
307,0.1565,0.891400077649262,-0.0534862981189294,3.34854663577092,0.637094973554443,-0.0534862981189294,3.34854663577092,1.63408434247009,-0.15810825139114,4.18664594037505
272,0.676,-0.0560892687685959,-0.665859462189682,1.15777165749782,-0.148593950353713,-0.665859462189682,1.15777165749782,-0.808831237609902,-5.7394476649312,1.53674156580455
246,0.0760000000000001,0.0874615464474739,-0.536684722050222,1.32565425951979,-0.0146251693305159,-0.536684722050222,1.32565425951979,-0.204516877070361,-3.75405942758399,2.06726306610121
468,0.577,0.543199812100231,-0.244194251786153,2.4013620218155,0.358239440120274,-0.244194251786153,2.4013620218155,1.05640922687661,-0.924896242567342,3.35586752121056
416,0.9355,-0.107802888882284,-0.582277723558814,0.874387089297908,-0.18770470022651,-0.582277723558814,0.874387089297908,-1.19577187893386,-6.18892032814241,1.52190257772359
462,0.918,0.442091452335505,-0.313095530271316,2.32567370134295,0.251912117799372,-0.313095530271316,2.32567370134295,0.643005459002258,-1.24265142545161,2.48426325047608
255,0.149,0.718928976817237,-0.0479928442731008,2.71926341122526,0.516405890873695,-0.0479928442731008,2.71926341122526,2.10472120960716,-0.201842248702922,6.4349327261577
253,0.116,0.0855031394921996,-0.507352515984278,1.37703348061434,-0.0236431958844805,-0.507352515984278,1.37703348061434,-0.254871769766056,-3.77378962859086,1.92896881110922
341,0.491,0.329871537376652,-0.161509171546972,1.46978989282294,0.230394181762626,-0.161509171546972,1.46978989282294,1.95361209014089,-1.33549942360105,7.13991653840478
262,0.309,0.0308674277190263,-0.503203176407483,1.12633077030029,-0.0560352379454335,-0.503203176407483,1.12633077030029,-0.470211404678087,-4.79506500153735,2.11106406420293
251,0.4515,0.624116194488584,-0.200352280923021,2.69156726328839,0.425226869431879,-0.200352280923021,2.69156726328839,1.1427602624995,-0.726549483052208,3.24278532526184
428,0.7,0.572251969479448,-0.311170875264027,2.73124993631552,0.357124300239775,-0.311170875264027,2.73124993631552,0.763948960181118,-0.9658217057186,2.52123319495303
