"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
464,0.382244821854908,0.015984015984016,0.985014985014985,0.015
467,0.152102607545999,0.377622377622378,0.623376623376623,0.819
461,0.0771164237687414,0.684315684315684,0.316683316683317,0.578
468,0.155386980477748,0.420579420579421,0.58041958041958,0.903
462,0.137389584972061,0.447552447552448,0.553446553446553,0.97
469,0.0438878660253312,0.795204795204795,0.205794205794206,0.4
463,0.170693611449222,0.306693306693307,0.694305694305694,0.713
457,0.078590253841017,0.691308691308691,0.30969030969031,0.593
452,0.169707864288727,0.335664335664336,0.665334665334665,0.732
454,0.151652401211835,0.396603396603397,0.604395604395604,0.883
453,0.194963639098192,0.250749250749251,0.75024975024975,0.522
451,0.112294843266306,0.531468531468531,0.46953046953047,0.842
460,0.117092265235385,0.552447552447552,0.448551448551449,0.838
456,0.0636573898277908,0.739260739260739,0.261738261738262,0.492
458,0.0724777005001876,0.757242757242757,0.243756243756244,0.492
459,0.0940626473958602,0.597402597402597,0.403596403596404,0.692
455,0.376241401811423,0.0609390609390609,0.94005994005994,0.062
487,0.119108384658908,0.528471528471528,0.472527472527473,0.854
495,0.145089864180088,0.428571428571429,0.572427572427572,0.949
489,0.0157381895716526,0.924075924075924,0.0769230769230769,0.179
498,0.106669248937139,0.586413586413586,0.414585414585415,0.728
496,0.14323474507713,0.416583416583417,0.584415584415584,0.959
494,0.183869320653924,0.254745254745255,0.746253746253746,0.6
493,0.0454358376967884,0.859140859140859,0.141858141858142,0.307
490,0.0562182692645786,0.786213786213786,0.214785214785215,0.436
497,0.0271898628485427,0.887112887112887,0.113886113886114,0.238
492,0.0799757574960933,0.684315684315684,0.316683316683317,0.591
500,0.0750101477744849,0.711288711288711,0.28971028971029,0.554
499,0.0628659976306498,0.788211788211788,0.212787212787213,0.42
486,0.236711387465269,0.136863136863137,0.864135864135864,0.245
483,0.0833344882618021,0.672327672327672,0.328671328671329,0.577
484,0.310048326570811,0.0569430569430569,0.944055944055944,0.061
482,0.0547680413261278,0.785214785214785,0.215784215784216,0.41
485,0.274472056477732,0.111888111888112,0.889110889110889,0.151
491,0.0700552716424239,0.735264735264735,0.265734265734266,0.5
480,-0.0142079881023817,0.97002997002997,0.030969030969031,0.099
472,0.255140388528517,0.10989010989011,0.891108891108891,0.175
475,0.125021005835201,0.510489510489511,0.49050949050949,0.907
481,0.202287697069504,0.262737262737263,0.738261738261738,0.539
474,0.335534547596879,0.0549450549450549,0.946053946053946,0.054
473,-0.0254648099936068,0.995004995004995,0.00599400599400599,0.067
476,0.100178806948936,0.614385614385614,0.386613386613387,0.687
477,0.0565522756875029,0.743256743256743,0.257742257742258,0.433
479,0.126115372232137,0.46953046953047,0.531468531468531,0.943
470,0.0669513324618191,0.758241758241758,0.242757242757243,0.448
478,0.120843997206456,0.494505494505495,0.506493506493506,0.876
471,0.150397353041673,0.393606393606394,0.607392607392607,0.886
