"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
459,0.384003359747718,0.111888111888112,0.889110889110889,0.222
461,0.262327272447623,0.374625374625375,0.626373626373626,0.81
472,0.0934319852619745,0.863136863136863,0.137862137862138,0.234
469,0.171068394989125,0.669330669330669,0.331668331668332,0.605
479,0.128383407274316,0.795204795204795,0.205794205794206,0.358
456,0.259502024864519,0.37962037962038,0.621378621378621,0.841
458,0.0822582919483595,0.909090909090909,0.0919080919080919,0.222
477,0.243640952844086,0.406593406593407,0.594405594405594,0.924
457,0.182531682887425,0.609390609390609,0.391608391608392,0.704
468,0.430116558696831,0.0649350649350649,0.936063936063936,0.097
452,0.428623997732448,0.0759240759240759,0.925074925074925,0.112
463,0.307071240733681,0.215784215784216,0.785214785214785,0.496
473,0.145400336952788,0.731268731268731,0.26973026973027,0.49
470,0.0018692981966366,0.993006993006993,0.00799200799200799,0.034
480,0.311043802050869,0.243756243756244,0.757242757242757,0.506
453,0.295168103899286,0.277722277722278,0.723276723276723,0.622
467,0.0468639357081314,0.967032967032967,0.033966033966034,0.09
455,0.142729969415905,0.742257742257742,0.258741258741259,0.464
465,0.278061908565201,0.302697302697303,0.698301698301698,0.714
451,0.209684875692936,0.551448551448551,0.44955044955045,0.831
474,0.460296474743411,0.048951048951049,0.952047952047952,0.061
462,0.648767095344416,0.012987012987013,0.988011988011988,0.012
454,0.478858034894905,0.0589410589410589,0.942057942057942,0.066
493,0.154547219900807,0.738261738261738,0.262737262737263,0.494
464,0.207688506752811,0.531468531468531,0.46953046953047,0.834
476,0.0866331033811882,0.9000999000999,0.100899100899101,0.215
475,0.355974159800891,0.146853146853147,0.854145854145854,0.296
466,0.32348498184216,0.22977022977023,0.771228771228771,0.483
494,0.0126508834511789,0.988011988011988,0.012987012987013,0.047
492,0.196284215754834,0.572427572427572,0.428571428571429,0.759
491,0.266957338910078,0.347652347652348,0.653346653346653,0.768
498,0.181917224646931,0.602397602397602,0.398601398601399,0.714
495,0.259789367997913,0.375624375624376,0.625374625374625,0.845
500,0.403447447463313,0.112887112887113,0.888111888111888,0.194
488,0.0259518822720316,0.985014985014985,0.015984015984016,0.046
485,0.384062091794292,0.111888111888112,0.889110889110889,0.213
481,0.332396276410877,0.220779220779221,0.78021978021978,0.47
484,0.243538290233779,0.422577422577423,0.578421578421578,0.908
483,0.397989459471113,0.103896103896104,0.897102897102897,0.195
482,0.595425424854612,0.022977022977023,0.978021978021978,0.022
486,0.13037144843987,0.789210789210789,0.211788211788212,0.433
489,0.164078562527212,0.671328671328671,0.32967032967033,0.597
497,0.0713666321131169,0.95004995004995,0.050949050949051,0.126
487,0.191194261029262,0.604395604395604,0.396603396603397,0.718
499,0.19585384901058,0.596403596403596,0.404595404595405,0.758
496,0.145059267538083,0.765234765234765,0.235764235764236,0.445
